Speaker,Arabic (AR)
{f:5:Beatrice},"""...ﺃﺗﺠﺮﺅﻳﻦ ﻋﻠﻰ ﺳﺆﺍﻝ ﻋﻦ ﺍﺳﻤﻲ ﺭﻏﻢ ﺃﻥّ ﻟﺪﻳﻚِ ﻓﻜﺮﺓ ﻭﺍﺿﺤﺔ ﻋﻤّﻦ ﺃﻛﻮﻥ؟"""
Ushiromiya Kyrie,"""..........................."""
,ﻇﻨّﺖ ﻛﻴﺮﻳﻲ ﺃﻧﻬﺎ ﺃﻟﻘﺖ ﺗﺤﻴﺔً ﻣﻬﺬﺑﺔ ﻭﻣﺘﻮﺍﺿﻌﺔ.{n}ﻟﻜﻦ ﻭﺟﻬﻬﺎ ﺍﻛﺘﺴﻰ ﺑﺸﻲﺀٍ ﻣﻦ ﺍﻟﺘﺠﻬّﻢ ﺑﻌﺪ ﻫﺬﻩ ﺍﻹﺟﺎﺑﺔ ﺍﻟﻌﺪﺍﺋﻴﺔ ﺍﻟﺼﺮﻳﺤﺔ.
,......ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻧﻬﺎ ﻟﻦ ﺗﺴﺘﻠﻄﻒ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ ﺃﺑﺪًﺍ.
,"...ﻟﻜﻦ ﺇﻥ ﺻﺤّﺖ ﺗﻮﻗﻌﺎﺕ ﻛﻴﺮﻳﻲ، ﻓﻬﺬﻩ ""ﺍﻟﺴﺎﺣﺮﺓ"" ﺗﺤﻤﻞ ﺍﻟﻤﻔﺘﺎﺡ ﺍﻷﻫﻢّ ﻟﻤﺎ ﻳﺸﻐﻞ ﺍﻫﺘﻤﺎﻡ ﺯﻭﺟﻬﺎ. {n}...ﻭﻛﺎﻧﺖ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ ﻗﺎﺩﺭﺓً ﻋﻠﻰ ﺍﻟﺘﺄﺛﻴﺮ ﻓﻲ ﻣﺠﺮﻳﺎﺕ ﺍﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﺔ ﺍﻟﻠﻴﻠﺔ."
,ﻟﺬﺍ ﻟﻢ ﺗﺮﺩّ ﻛﻴﺮﻳﻲ، ﻭﺍﻛﺘﻔﺖ ﺑﻤﺮﺍﻗﺒﺘﻬﺎ ﻓﻲ ﺻﻤﺖ ﻭﻫﻲ ﺗﺼﻌﺪ ﺍﻟﺪﺭﺝ ﻭﻗﻴﻨﺠﻲ ﻓﻲ ﺇﺛﺮﻫﺎ.
,ﻭﺣﻴﻦ ﻟﻤﺲ ﺃﺣﺪﻫﻢ ﻛﺘﻔﻬﺎ ﻓﺠﺄﺓ، ﺷﻬﻘﺖ ﻣﻦ ﺷﺪّﺓ ﺍﻟﻤﻔﺎﺟﺄﺓ.
,ﻛﺎﻧﺖ ﻧﺎﺗﺴﻮﻫﻲ...
Ushiromiya Natsuhi,"""ﻛﻴﺮﻳﻲ-ﺳﺎﻥ. ﻣﺎ ﺑﺎﻟﻚِ ﻭﺍﻗﻔﺔً ﻫﻨﺎ، ﻫﻞ ﺣﺪﺙ ﺷﻲﺀ؟"""
Ushiromiya Kyrie,"""ﺁ-ﻋﺬﺭًﺍ. ...ﻟﻘﺪ ﺷﻐﻠﺘﻨﻲ ﻗﻠﻴﻼً ﻟﻮﺣﺔ ﺍﻟﺴﺎﺣﺮﺓ."""
Ushiromiya Natsuhi,"""ﺗﻌﻨﻴﻦ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟ ﻗﻴﻞ ﺇﻥّ ﻋﻮﺩﺓ ﻣﺠﺪ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻣﺎ ﻛﺎﻧﺖ ﻟﺘﺘﺤﻘﻖ ﻟﻮﻻ ﺍﻟﺬﻫﺐ ﺍﻟﺬﻱ ﻭﻫﺒﺘﻪ... ﺇﻧﻬﺎ ﻗﺼﺔ ﺧﺮﺍﻓﻴﺔ ﺗﻨﺎﺳﺐ ﺫﻭﻕ ﺃﺑﻲ."""
,ﻗﺎﻟﺘﻬﺎ ﻧﺎﺗﺴﻮﻫﻲ ﺑﻨﺒﺮﺗﻬﺎ ﺍﻟﻤﻌﺘﺎﺩﺓ.{n}...ﻛﺎﻧﺖ ﺗﺮﻯ ﻓﻜﺮﺓ ﻭﺟﻮﺩ ﺳﺎﺣﺮﺓ ﻣﺎﻫﻮ ﺇﻻ ﻫﺮﺍﺀ ﻭﻣﺠﺮﺩ ﺃﻭﻫﺎﻡٍ ﻣﻦ ﻫﺬﻳﺎﻥ ﻛﻴﻨﺰﻭ ﻻ ﺃﻛﺜﺮ.
,...ﻟﻜﻦ ﻟﺴﺒﺐٍ ﻣﺎ، ﻟﻢ ﻳﻜﻦ ﺫﻟﻚ ﻣﻨﻄﻘﻴًﺎ ﺑﺎﻟﻨﺴﺒﺔ ﺇﻟﻰ ﻛﻴﺮﻳﻲ.
,ﻓﻘﺪ ﺭﺃﺕ ﺑﻨﻔﺴﻬﺎ ﻗﺒﻞ ﻗﻠﻴﻞ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﺗﻌﺒﺮ ﺍﻟﻤﺪﺧﻞ ﻭﺗﺼﻌﺪ ﺍﻟﺪﺭﺝ.
,ﻟﺬﺍ ﺑﺪﺕ ﻛﻠﻤﺎﺕ ﻧﺎﺗﺴﻮﻫﻲ ﻭﻛﺄﻧﻬﺎ ﻣﺤﺎﻭﻟﺔٌ ﻹﻧﻜﺎﺭ ﻭﺟﻮﺩﻫﺎ، ﺃﻭ ﺭﺑﻤﺎ ﺗﻮﺟﻴﻪٌ ﻏﻴﺮ ﻣﺒﺎﺷﺮ ﻟﺠﻌﻠﻬﺎ ﺗﻈﻦ ﺃﻧﻬﺎ ﻟﻢ ﺗﻜﻦ ﻫﻨﺎﻙ ﺃﺻﻼً...
Ushiromiya Kyrie,"""...ﺃﻋﺘﺬﺭ ﻣﻨﻚ. ﺃﻋﺘﻘﺪ ﺃﻧﻨﻲ ﺃﺷﻌﺮ ﺑﺒﻌﺾ ﺍﻟﺼﺪﺍﻉ. ...ﺃﻇﻦ ﺃﻧﻲ ﺳﺄﺭﺗﺎﺡ ﻗﻠﻴﻼً."""
Ushiromiya Natsuhi,"""ﺃﻭﻩ، ﺃﺣﻘًﺎ...؟ ﻟﺪﻱّ ﺩﻭﺍﺀٌ ﺟﻴﺪ ﻟﻠﺼﺪﺍﻉ. ﺩﻋﻴﻨﻲ ﺃُﺣﻀﺮﻩ ﻟﻚِ..."""
,ﻛﺎﻥ ﺍﻟﻤﻤﺮ ﺃﻣﺎﻡ ﺣﺠﺮﺓ ﺩﺭﺍﺳﺔ ﻛﻴﻨﺰﻭ ﻣﺸﺒﻌًﺎ ﺑﺮﺍﺋﺤﺔ ﺫﻟﻚ ﺍﻟﺸﺮﺍﺏ ﺍﻷﺧﻀﺮ... ﺭﺍﺋﺤﺔٌ ﺣﻠﻮﺓ، ﻣﺴﻤﻮﻣﺔٌ ﻋﻠﻰ ﻧﺤﻮٍ ﻣﻤﻴﺰ.
,ﺃﻣﺎ ﻗﻴﻨﺠﻲ، ﻓﻜﺎﻥ ﻣﻌﺘﺎﺩًﺍ ﻋﻠﻴﻬﺎ ﺗﻤﺎﻣًﺎ، ﻟﺬﺍ ﻟﻢ ﻳُﺒﺪِ ﺃﻱّ ﺍﻧﺰﻋﺎﺝ.{n}...ﻭﻛﺬﻟﻚ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ، ﻟﻢ ﺗﺘﻐﻴﺮ ﻣﻼﻣﺤﻬﺎ.
{f:5:Beatrice},"""......ﻣﺘﻰ ﻛﺎﻧﺖ ﺁﺧﺮ ﻣﺮﺓ ﻏﺎﺩﺭ ﻓﻴﻬﺎ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ؟"""
Ronoue Genji,"""ﻣﻨﺬ ﺑﻀﻌﺔ ﺳﻨﻮﺍﺕ ﻋﻠﻰ ﻣﺎ ﺃﻋﺘﻘﺪ."""
{f:5:Beatrice},"""............ﺃﻟﻬﺬﻩ ﺍﻟﺪﺭﺟﺔ ﻳﻮﺩُ ﺟﻌﻠﻲ ﻋﺼﻔﻮﺭًﺍ ﺳﺠﻴﻨًﺎ ﻓﻲ ﻗﻔﺺ؟ ...ﻳﺎ ﻟﻠﻤﻔﺎﺭﻗﺔ. ......ﻭﺍﻵﻥ، ﺃﻧﺖَ ﻳﺎ ﺻﺎﺣﺐ ﺗﻠﻚ ﺍﻷﻣﻨﻴﺔ، ﺃﺻﺒﺤﺖ ﺍﻟﻄﺎﺋﺮ ﺍﻟﺤﺒﻴﺲ. ...ﺃﺻﺒﺤﺖ ﺷﺒﺢ ﻫﺬﻩ ﺍﻟﺤﺠﺮﺓ ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ......ﻳﺎ ﻟﻪ ﻣﻦ ﺭﺟﻞٍ ﻣﺜﻴﺮٍ ﻟﻠﺸﻔﻘﺔ ﻟﻌﺪﻡ ﺇﺩﺭﺍﻛﻪ ﺫﻟﻚ."""
Ronoue Genji,"""ﺣﺘﻰ ﻟﻮ ﺃﺻﺒﺢ ﺷﺒﺤًﺎ ﺑﺤﻖ، ﺳﻴﻮﺍﺻﻞ ﺃﺑﺤﺎﺛﻪ ﺣﺘﻰ ﺁﺧﺮ ﻳﻮﻡٍ ﻟﻪ، ﻋﻠﻰ ﺃﻣﻞ ﻟﻘﺎﺋﻚِ ﻣﺠﺪﺩًﺍ."""
{f:5:Beatrice},"""ﺃﻫﻮ ﺣﺐٌّ، ﺃﻡ ﺟﻨﻮﻥ، ﺃﻡ ﻫﻮﺱ؟ ...ﺭﺑﻤﺎ ﺇﻥ ﻧﻤﺎ ﺑﻤﺎ ﻳﻜﻔﻲ، ﻓﺤﺘﻰ ﺫﻟﻚ ﺳﻴﺘﺤﻮﻝ ﺇﻟﻰ ﺳﺤﺮ. ......ﺃﻳﻬﺎ ﺍﻟﺴﺎﺣﺮ ﺍﻟﺒﺎﺋﺲ."""
,ﺃﻣﺴﻜﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺑﻤﻘﺒﺾ ﺑﺎﺏ ﺍﻟﺤﺠﺮﺓ.
,......ﻭﺣﻴﻦ ﻓﻌﻠﺖ، ﺗﺮﺩﺩ ﺻﻮﺕٌ ﺃﺷﺒﻪ ﺑﺎﺣﺘﺮﺍﻕ ﺍﻟﻠﺤﻢ ﻭﺗﺸﻘﻘﻪ.
,...ﻛﺎﻥ ﺫﻟﻚ ﺻﻮﺕ ﺍﻟﻤﻘﺒﺾ ﻭﻫﻮ ﻳﺤﺮﻕ ﻳﺪ ﺍﻟﺴﺎﺣﺮﺓ ﺣﺮﻓﻴًﺎ.
Ronoue Genji,"""......{f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ..."""
{f:5:Beatrice},"""ﻣﺎ ﻫﺬﺍ؟ .......ﺳﺤﺮٌ ﺿﺪ ﺍﻟﺸﺮ؟! ...ﺫﻟﻚ ﺍﻷﺣﻤﻖ، ﺃﻻ ﻳﻤﻜﻨﻪ ﺣﺘﻰ ﺍﻟﺪﻓﺎﻉ ﻋﻦ ﻧﻔﺴﻪ ﺩﻭﻥ ﺍﻟﻠﺠﻮﺀ ﻟﻬﺬﻩ ﺍﻷﺷﻴﺎﺀ؟"""
Ronoue Genji,"""ﺳﻤﻌﺖُ ﺃﻥ ﻫﺬﺍ ﺍﻟﺒﺎﺏ ﺳﻴﻀﺮﻙِ ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ. ﻫﻞ ﺃﻓﺘﺤﻪ ﻟﻚِ...؟"""
{f:5:Beatrice},"""ﻛﻼ،..ﻻ ﺑﺄﺱ. ﺇﺫﺍ ﺍﻧﺘﺼﺮ، ﺳﺄﺑﻘﻰ ﻃﺎﺋﺮًﺍ ﻓﻲ ﻗﻔﺺ ﻟﻸﺑﺪ. ...ﻭﺇﺫﺍ ﺧﺴﺮ، ﻓﻠﻦ ﻳﺘﺒﻘﻰ ﻟﻪ ﺳﻮﻯ ﺣﻴﺎﺓٍ ﺑﺎﺋﺴﺔ، ﺣﻴﺎﺓ ﺳﺎﺣﺮٍ ﻣﺴﻜﻴﻦ ﺃﺿﺎﻉ ﻛﻞ ﺷﻲﺀ ﻓﻲ ﻫﻴﺎﻣﻪ ﺍﻟﻤﺠﻨﻮﻥ."""
{f:5:Beatrice},"""ﻛﻴﻨﺰﻭ ﻭﺃﻧﺎ ﺃﻳﻀًﺎ ﻟﺴﻨﺎ ﺍﻵﻥ ﺳﻮﻯ ﻗﻄﻌﺘﻴﻦ ﻣﺮﺻﻮﺻﺘﻴﻦ ﻋﻠﻰ ﺭﻗﻌﺔ ﺍﻟﻠﻌﺒﺔ. ...ﻭﻣﺎ ﺗﺒﻘﻰ ﺍﻵﻥ ﻫﻮ ﺍﻧﺘﻈﺎﺭ ﺩﻭﺭﺍﻥ ﺍﻟﺮﻭﻟﻴﺖ ﻟﺘﺤﺪﻳﺪ ﺍﻟﻔﺎﺋﺰ ﻭﺍﻟﺨﺎﺳﺮ. .........ﺇﻟﻰ ﺃﻥ ﻳﺤﻴﻦ ﺫﻟﻚ، ﻻ ﺣﺎﺟﺔ ﻷﻥ ﺃﻟﺘﻘﻲ ﺑﻜﻴﻨﺰﻭ."""
,ﻧﻈﺮﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺇﻟﻰ ﻳﺪﻫﺎ، ﺍﻟﺘﻲ ﺭﻏﻢ ﺍﺣﺘﺮﺍﻗﻬﺎ ﺍﻟﺸﺪﻳﺪ، ﺑﺪﺃﺕ ﺗﻠﺘﺌﻢ ﺷﻴﺌًﺎ ﻓﺸﻴﺌًﺎ.
{f:5:Beatrice},"""...ﻫﺬﺍ ﺍﻟﺴﺤﺮ ﺍﻟﻤﻀﺎﺩ ﻫﻮ ﻣﻦ ﺃﺟﻞ ﺫﻟﻚ ﺍﻟﻐﺮﺽ .........ﻫﻤﻒ. ...ﻓﻬﻤﺖ، ﻫﺬﺍ ﺃﻳﻀًﺎ ﺗﻌﺒﻴﺮ ﻋﻦ ﻛﺒﺮﻳﺎﺋﻪ. ﺑﺎﺕ ﺍﻵﻥ ﻛﻞ ﺷﻲﺀ ﻓﻮﻕ ﺭﻗﻌﺔ ﻟﻌﺐ ﻛﻴﻨﺰﻭ."""
{f:5:Beatrice},"""ﺃﺣﺒﺒﺖُ ﺫﻟﻚ ﻳﺎ ﻛﻴﻨﺰﻭ  ﺩﻋﻨﻲ ﺃﺳﺘﻤﺘﻊ ﺑﻬﺬﻩ ﺍﻟﻠﻌﺒﺔ ﻣﻌﻚ. ﺩﻋﻨﻲ ﺃﺷﻬﺪ ﺍﻟﻤﻘﺎﻣﺮﺓ ﺍﻷﺧﻴﺮﺓ ﻟﻠﺴﺎﺣﺮ ﺍﻟﻌﺠﻮﺯ ﺍﻟﺬﻱ ﻭﻗﻊ ﻓﻲ ﻏﺮﺍﻣﻲ ﻭﺿﺤّﻰ ﺑﻜﻞ ﺣﻴﺎﺗﻪ ﻓﻲ ﺳﺒﻴﻞ ﺫﻟﻚ!!"""
