Speaker,Arabic (AR)
Ushiromiya Krauss,"""ﺻـ-ﺻﺤﻴﺢ! ﻟﻨﺤﺴﻢ ﺍﻷﻣﺮ ﺍﻵﻥ. ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻧﻪ ﻳﺘﻨﺎﻭﻝ ﻃﻌﺎﻣﻪ ﺍﻵﻥ ﻓﻲ ﺣﺠﺮﺓ ﺩﺭﺍﺳﺘﻪ. ﻻ ﺑﺄﺱ ﺇﺫﺍ ﻭﺿﻊ ﻋﻴﺪﺍﻥ ﺗﻨﺎﻭﻝ ﺍﻟﻄﻌﺎﻡ ﻟﻠﺤﻈﺔ ﻓﻘﻂ...!"""
Ushiromiya Rudolf,"""ﺍﺗﻔﻘﻨﺎ ﺇﺫًﺍ. ﻫﻴﺎ ﺑﻨﺎ! ﺍﻧﺘﻈﺮﻱ ﻫﻨﺎ ﻗﻠﻴﻼً ﻳﺎ ﻛﻴﺮﻳﻲ. ﺳﻨﺬﻫﺐ ﻟﻠﺘﺄﻛﺪ ﻭﻧﻌﻮﺩ ﺳﺮﻳﻌًﺎ."""
Ushiromiya Kyrie,"""...ﺷﻜﺮًﺍ ﻟﻚ. ﺳﺄﻧﺘﻈﺮ ﺑﻬﺪﻭﺀ ﺣﺘﻰ ﻳﺤﻀﺮ ﻗﻮﺩﺍ-ﺳﺎﻥ ﺍﻟﺤﻠﻮﻯ."""
,ﻧﻬﺾ ﺍﻷﺷﻘﺎﺀ ﺍﻷﺭﺑﻌﺔ ﻭﻧﺎﺗﺴﻮﻫﻲ ﻭﻫﻴﺪﻳﻮﺷﻲ ﺟﻤﻴﻌًﺎ ﻣﻦ ﻣﻘﺎﻋﺪﻫﻢ ﺑﻘﻮﺓ ﻭﺧﺮﺟﻮﺍ ﺇﻟﻰ ﺍﻟﺮﺩﻫﺔ ﻣﻊ ﺻﻮﺕ ﻗﻌﻘﻌﺔ.
,"ﻭﺑﻘﻲ ﺧﻠﻔﻬﻢ ﺍﻷﻃﻔﺎﻝ ﺍﻟﺬﻳﻦ ﻭﻗﻔﻮﺍ ﻣﺬﻫﻮﻟﻴﻦ، ﻋﺎﺟﺰﻳﻦ ﻋﻦ ﺍﻟﻨﻄﻖ ﻣﻦ ﻫﻮﻝ ﺍﻟﻤﻮﻗﻒ، ﻭﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺍﻟﺬﻱ ﺑﺪﺍ ﻏﻴﺮ ﻣﺮﺗﺎﺡ. ﺃﻣﺎ ﻛﻴﺮﻳﻲ ﻓﻘﺪ ﺍﻛﺘﻔﺖ ﺑﻬﺰّ ﻛﺘﻔﻴﻬﺎ ﻭﻛﺄﻧﻬﺎ ﺗﻘﻮﻝ ""ﻛﻤﺎ ﺗﻮﻗﻌﺖ""."
,ﺑﺪﺕ ﻣﺎﺭﻳﺎ ﺧﺎﺋﻔﺔ ﺑﻌﺾ ﺍﻟﺸﻲﺀ ﻣﻦ ﺍﻟﺘﻐﻴﺮ ﺍﻟﻤﻔﺎﺟﺊ ﻟﻠﻜﺒﺎﺭ.
,...ﻭﻟﻜﻦ ﺑﻨﺎﺀً ﻋﻠﻰ ﻣﻈﻬﺮﻫﺎ، ﻟﻢ ﺗﺒﺪُ ﻭﻛﺄﻧﻬﺎ ﺃﺩﺭﻛﺖ ﺍﻟﻤﻌﻨﻰ ﺍﻟﻜﺎﻣﻞ ﻟﻤﺎ ﻗﺮﺃﺗﻪ ﻟﻠﺘﻮ.
Ushiromiya Jessica,"""...ﻣﺎ ﺍﻟﺬﻱ ﻳﺤﺪﺙ ﺑﺤﻖ ﺍﻟﺠﺤﻴﻢ...؟ ﻟﺴﺖُ ﺃﻓﻬﻢ ﺷﻴﺌًﺎ..!!"""
Ushiromiya Battler,"""...ﺣﻤﻘﻰ، ﻛﻠﻬﻢ ﺑﻼ ﺍﺳﺘﺜﻨﺎﺀ. ﺃﻟﻬﺬﺍ ﺍﻟﺤﺪّ ﻳﺮﻳﺪﻭﻥ ﺍﻟﻤﻴﺮﺍﺙ؟!"""
Ushiromiya George,"""......ﻳﺎ ﺭﻓﺎﻕ. ﻫﺬﻩ ﻣﺸﻜﻠﺔ ﺑﻴﻦ ﺁﺑﺎﺋﻨﺎ. ﻻ ﻋﻼﻗﺔ ﻟﻨﺎ ﺑﻬﺎ. ﻟﺬﺍ ﻻ ﺗﻘﻠﻘﻮﺍ ﺑﺸﺄﻧﻬﺎ."""
Ushiromiya Battler,"""ﺣﺘﻰ ﻟﻮ ﻗﻠﺖ ﺫﻟﻚ... ﻓﻘﺪ ﻛﺎﻧﻮﺍ ﺻﺮﻳﺤﻴﻦ ﻟﻠﻐﺎﻳﺔ ﺑﺸﺄﻧﻬﺎ..."""
Ushiromiya Jessica,"""ﻟﻘﺪ ﺧﻴّﺒﻮﺍ ﻇﻨﻲ...! ﻛﻞ ﻫﺬﺍ ﺍﻟﻄﻤﻊ ﺧﺮﺝ ﻋﻦ ﺍﻟﺴﻴﻄﺮﺓ...!"""
Ushiromiya Maria,"""ﺃﻭﻭ! ﻓﻠﻨﺆﻣﻦ ﺟﻤﻴﻌًﺎ ﺃﻧﻨﺎ ﺳﻨﻜﻮﻥ ﺳﻌﺪﺍﺀ! ﺃﻭﻭ-ﺃﻭﻭ-!"""
Ushiromiya George,"""...ﻫﺬﺍ ﺻﺤﻴﺢ.  ﻟﻘﺪ ﻗﻄﻌﻨﺎ ﻭﻋﺪًﺍ ﺟﻤﻴﻌﻨﺎ. ﻫﻴﺎ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ ﻭﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ، ﺃﻧﺘﻤﺎ ﺃﻳﻀًﺎ..."""
Ushiromiya Battler,"""......ﻫﺎﺍﺍﻩ."""
Ushiromiya Jessica,"""...ﺃﺷﻌﺮ ﺑﺎﻟﻔﻈﺎﻋﺔ..."""
,ﻟﻢ ﻧﺴﺘﻄﻊ ﺗﻘﺒﻞ ﺫﻟﻚ ﻋﻠﻰ ﺍﻹﻃﻼﻕ، ﻟﻜﻨﻨﺎ ﺗﺮﻛﻨﺎ ﺍﻷﻣﺮ ﻓﻲ ﺍﻟﻮﻗﺖ ﺍﻟﺤﺎﻟﻲ.
,...ﻛﻨﺎ ﻧﺪﺭﻙ ﻣﺪﻯ ﻗﺬﺍﺭﺓ ﻫﺬﺍ ﺍﻹﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﻲ. ...ﻭﻟﻜﻦ، ﺑﻌﺪ ﺗﻠﻚ ﺍﻟﺴﻨﻮﺍﺕ ﺍﻟﺴﺖ ﺍﻟﻔﺎﺭﻏﺔ، ﻟﻢ ﺃﺳﺘﻄﻊ ﺇﻻ ﺃﻥ ﺃﺷﻌﺮ ﺑﺎﻟﺼﺪﻣﺔ...
,ﻧﻈﺮ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺇﻟﻰ ﺍﻷﻃﻔﺎﻝ ﺍﻟﻤﺤﺒﻄﻴﻦ ﺗﻤﺎﻣًﺎ، ﻭﺳﻌﻞ ﻋﻠﻰ ﺍﺳﺘﺤﻴﺎﺀ، ﻣﺤﺎﻭﻻً ﻛﺴﺮ ﺍﻟﺼﻤﺖ ﺍﻟﻤﺤﺮﺝ.
Nanjo Terumasa,"""... ﺇﻧﻬﺎ ﻣﺴﺄﻟﺔ ﺗﺨﺺ ﺍﻟﻜﺒﺎﺭ. ﻻ ﻋﻼﻗﺔ ﻟﻬﺎ ﺑﻜﻢ ﺟﻤﻴﻌًﺎ ﺃﻳﻬﺎ ﺍﻟﺸﺒﺎﻥ. ﺩﻋﻮﻧﺎ ﻧﻨﺴﻰ ﺫﻟﻚ."""
Ushiromiya Jessica,"""ﻟﻮ ﻛﺎﻥ ﺍﻟﻨﺴﻴﺎﻥ ﺳﻬﻼً، ﻟﻜﻨﺎ ﻓﻌﻠﻨﺎ ﺫﻟﻚ ﻣﻨﺬ ﺯﻣﻦ...!"""
Ushiromiya Kyrie,"""ﺃﻋﻠﻢ ﺃﻥ ﺍﻷﻣﺮ ﺻﻌﺐ. ﻟﻜﻦ ﻣﻦ ﻓﻀﻠﻜﻢ، ﺍﻧﺴﻮﻩ ﺍﻵﻥ، ﻣﻦ ﺃﺟﻠﻬﻢ."""
Ushiromiya Kyrie,"""...ﻳﻘﺎﺗﻞ ﺃﺑﺎﺋﻜﻢ ﺑﻀﺮﺍﻭﺓ ﻟﺠﻌﻞ ﻣﺴﺘﻘﺒﻠﻜﻢ ﺃﻛﺜﺮ ﺇﺷﺮﺍﻗًﺎ. ﻭﻋﻨﺪﻣﺎ ﻳﻌﻮﺩﻭﻥ ﺟﺮﺣﻰ، ﻣﺤﻄّﻤﻲ ﺍﻟﺮﻭﺡ...ﺃﺭﺟﻮﻛﻢ ﺃﻥ ﻻ ﺗﺴﺘﻘﺒﻠﻮﻫﻢ ﺑﻨﻈﺮﺍﺗﻜﻢ ﺍﻟﺒﺎﺭﺩﺓ ﻫﺬﻩ."""
Ushiromiya Battler,"""..................... ﺣﺘﻰ ﻟﻮ ﻃﻠﺒﺖِ ﺫﻟﻚ ﻳﺎ ﻛﻴﺮﻳﻲ... ﻓﻠﻴﺲ ﻣﻦ ﺍﻟﺴﻬﻞ ﻋﻠﻴﻨﺎ ﻓﻌﻞ ﺫﻟﻚ."""
Ushiromiya Jessica,"""ﻟﻮ ﻛﺎﻥ ﺑﺈﻣﻜﺎﻧﻨﺎ ﻓﺼﻞ ﻣﺸﺎﻋﺮﻧﺎ ﺑﻬﺬﻩ ﺍﻟﺴﻬﻮﻟﺔ، ......ﻟﻤﺎ ﻛﻨﺎ ﺃﻃﻔﺎﻻً ﺃﺻﻼً..."""
Ushiromiya Maria,"""ﺃﻭﻭ! ﻛﻮﻧﻮﺍ ﺳﻌﺪﺍﺀ ﺟﻤﻴﻌًﺎ-!! ﻻ ﺗﺘﺮﻛﻮﺍ ﺍﻟﺤﺰﻥ ﻳﺴﻴﻄﺮ! ﺁﻣﻨﻮﺍ! ﺇﻥ ﻟﻢ ﻧﺆﻣﻦ ﺟﻤﻴﻌًﺎ ﺑﺄﻧﻨﺎ ﺳﻨﻜﻮﻥ ﺳﻌﺪﺍﺀ، ﻓﺎﻟﺴﻌﺎﺩﺓ ﺳﺘﻬﺮﺏ ﻣﻨّﺎ! ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺆﻣﻦ ﻣﻌًﺎ، ﻛﻠّﻨﺎ! ﺃﻭﻭ-ﺃﻭﻭ-ﺃﻭﻭ-!!"""
Ushiromiya Kyrie,"""...ﻛﻼﻡ ﺟﻤﻴﻞ. ﺳﺄﻭﻣﻦ ﺃﻳﻀًﺎ. ﺃﻭﻣﻦ ﺑﺄﻧﻨﺎ ﺳﻨﺠﺪ ﺍﻟﺴﻌﺎﺩﺓ."""
Ushiromiya Maria,"""ﺃﻭﻭ! ﺷﻜﺮًﺍ ﻟﻚ ﻳﺎ ﻋﻤﺘﻲ ﻛﻴﺮﻳﻲ!!"
Ushiromiya Maria,"ﺑﺎﺗﻠﺮ ﻭ ﺃﺧﺘﻲ ﺟﻴﺴﻴﻜﺎ، ﺁﻣﻨﺎ ﺃﻧﺘﻤﺎ ﺃﻳﻀًﺎ! ﻓﺤﺘﻰ ﺑﻴﺎﺗﺮﻳﺲ ﺗﻘﻮﻝ ﺩﺍﺋﻤًﺎ ﺇﻥ ﺍﻟﺴﺤﺮ ﻻ ﻳﻤﻠﻚ ﻗﻮﺗﻪ ﻣﺎ ﻟﻢ ﻧﺆﻣﻦ ﺑﻪ!"" ﺃﻭﻭ!"""
,ﻧﻬﻀﺖ ﻛﻴﺮﻳﻲ ﺑﻬﺪﻭﺀ ﻣﻦ ﻣﻜﺎﻧﻬﺎ، ﻭﺗﻮﺟﻬﺖ ﻧﺤﻮ ﻣﺎﺭﻳﺎ، ﺛﻢ ﺍﻧﺤﻨﺖ ﻟﺘﻜﻮﻥ ﺑﻤﺴﺘﻮﺍﻫﺎ ﻭﺗﻨﻈﺮ ﻓﻲ ﻋﻴﻨﻴﻬﺎ ﻣﺒﺎﺷﺮﺓ.
Ushiromiya Maria,"""......ﺃﻭﻭ. ﻋﻤّﺘﻲ ﻛﻴﺮﻳﻲ ﺻﺪّﻗﺘﻨﻲ. ﺍﻵﻥ، ﻋﻠﻰ ﺑﺎﺗﻠﺮ ﻭﺃﺧﺘﻲ ﺟﻴﺴﻴﻜﺎ ﺃﻥ ﻳﺼﺪّﻗﻮﺍ ﺃﻳﻀًﺎ."""
Ushiromiya Kyrie,"""ﺇﻧﻬﻤﺎ ﻗﻮﻳّﺎﻥ. ﻭﺳﺮﻋﺎﻥ ﻣﺎ ﺳﻴﺘﻌﺎﻓﻴﺎﻥ ﻭﻳﺼﺪّﻗﺎﻥ ﻣﻌﻚ."""
Ushiromiya Maria,"""ﺣﺴﻨًﺎ."""
Ushiromiya Kyrie,"""ﻟﻜﻦ... ............ﺃﺭﻳﺪ ﺃﻥ ﺃﺳﺄﻟﻚ ﺷﻴﺌًﺎ."""
,ﺣﻴﻦ ﻧﻄﻘﺖ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﺑﺬﻟﻚ، ﺃﺻﻐﻴﻨﺎ ﺟﻤﻴﻌًﺎ ﺑﻌﻨﺎﻳﺔ، ﺃﻧﺎ ﻭﺟﻴﺴﻴﻜﺎ ﻭﺃﺧﻲ ﺟﻮﺭﺝ ﻭﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ.
,...ﺑﻴﻨﻤﺎ ﻛﺎﻥ ﺃﺑﺂﺀﻧﺎ ﻣﻨﺸﻐﻠﻴﻦ ﺑﻘﻀﻴﺔ ﺍﻟﻤﻴﺮﺍﺙ ﻭﺑﺠﺪﻱ، ﻛﻨﺎ ﻧﺤﻦ ﻧﺮﻏﺐ ﻓﻲ ﻣﻌﺮﻓﺔ ﺃﻣﺮٍ ﺑﺴﻴﻂ... ﺷﻲﺀ ﺃﺭﺩﻧﺎ ﺃﻥ ﻧﺴﺄﻝ ﻣﺎﺭﻳﺎ ﻋﻨﻪ ﻣﺒﺎﺷﺮﺓ.
Ushiromiya Maria,"""ﺃﻭﻭ؟ ﻣﺎ ﻫﻮ؟"""
Ushiromiya Kyrie,"""ﻣﻦ ﺃﻋﻄﺎﻙِ ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﻳﺎ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ؟"""
Ushiromiya Maria,"""{f:7:ﺑﻴﺎﺗﺮﻳﺲ}!!"""
Ushiromiya Kyrie,"""ﺍﻟﺴﺎﺣﺮﺓ ﻣﻦ ﺍﻟﻠﻮﺣﺔ....؟"""
Ushiromiya Maria,"""ﺃﻭﻭ! ﺃﻋﻄﺘﻨﻲ ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﻭﺍﻟﻤﻈﻠﺔ! ﻭﺍﺳﺘﺨﺪﻣﺖ ﺍﻟﺴﺤﺮ ﻟﺘﺴﺎﻋﺪ ﻭﺭﺩﺗﻲ ﺍﻟﺬﺍﺑﻠﺔ! ﺑﻴﺎﺗﺮﻳﺲ ﺳﺎﺣﺮﺓ ﻣﺬﻫﻠﺔ ﻳﻤﻜﻨﻬﺎ ﻓﻌﻞ ﺃﻱ ﺷﻲﺀ !!"""
Ushiromiya Kyrie,"""............ﻫﻞ ﻳﻤﻜﻨﻚ ﺃﻥ ﺗﺨﺒﺮﻳﻨﺎ ﺑﻜﻞ ﺷﻲﺀ ﺑﺎﻟﺘﻔﺼﻴﻞ؟"""
