Speaker,Spanish (ES)
,"Jessica ya no se movía... Hasta hacía un momento, aún convulsionaba un poco, pero ahora yacía totalmente rígida."
Ushiromiya Kyrie,"""... Cuando se trata de arrebatarle oportunidades a otras mujeres, tu tía es una experta. Discúlpame por dejarte en este estado... Si no te hubieses resistido, te habría matado limpiamente."""
,"Kyrie arrancó el mantel, y lo utilizó como toalla para quitar la sangre ajena de su cuerpo."
,"Pero la sangre no se iba, en vez de eso, se empezó a mezclar... Y fue imposible deshacerse del olor a muerte que la envolvía."
,"Cuando se aburrió de revolver la sangre con el mantel, Kyrie caminó a la extensión telefónica en la esquina del salón."
,Marcó el número de la habitación de los primos en la casa de huéspedes...
Ushiromiya Kyrie,"""... Hola. Ya sabes quién soy... Te toca, Battler-kun... Debes ir a la capilla... Sí, eso haré. No he recibido instrucciones sobre María-chan. Asegúrate de que espere pacientemente... *risita*. Tómatelo en serio... Estoy apostando porque seas nombrado sucesor."""
,"Con la misma sonrisa de siempre y con las manchas de sangre limpiadas solo parcialmente, Kyrie terminó su llamada con Battler."
,"Colgó y escucho un leve golpe llamar de la puerta, tras el cual Rudolf entró."
Ushiromiya Rudolf,"""... Vaya desastre."""
Ushiromiya Kyrie,"""Jessica‐chan era más hábil de lo que creí. Reaccionó justo cuando no me lo esperaba."""
Ushiromiya Rudolf,"""Es una lástima que llegara a su final luciendo así... Qué desperdicio de los genes de Natsuhi nee‐san."""
Ushiromiya Kyrie,"""¿Cómo resultó tu parte? ¿Te causó muchos problemas?"""
Ushiromiya Rudolf,"""Ninguno. Fue muy sencillo."""
,"Al escuchar la respuesta sin titubeos de Rudolf, Kyrie le dedicó una sonrisa perversa."
,"Es cierto, el hombre que ella amaba no dejaba que nada se interpusiese en su camino, mucho menos emociones baratas..."
Ushiromiya Kyrie,"""Te amo, Rudolf‐san. Esto es justo como yo lo deseé."""
Ushiromiya Rudolf,"""Es difícil imaginar un trabajo más sencillo que este para asegurarse mil millones de yenes... Como siempre decía papá. En la vida de todo hombre, llega un momento en que tiene que estar dispuesto a matar."""
Ushiromiya Kyrie,"""Dispuesto a hacer lo que haga falta para sobrevivir... De sus frases, es mi preferida."""
Ushiromiya Rudolf,"""¿Qué sigue? Mi rifle quiere probar sangre."""
Ushiromiya Kyrie,"""Te toca un trabajo muy importante. Convencer a Battler‐kun."""
Ushiromiya Rudolf,"""Ah, es cierto. Qué pereza. Más le vale no obligarme a apretar el gatillo."""
Ushiromiya Kyrie,"""Me gusta, sabes... Nuestra tierna familia de tres, con Ange... Si realmente quieres que Battler se nos una... No será fácil."""
Ushiromiya Rudolf,"""Seguro... No pienso darle una oportunidad de discutir. Me he encargado de diseñar una historia en la que caerá redondo."""
Ushiromiya Kyrie,"""Te deseo suerte. Preferiría que el querido hermano mayor de Ange no sea hallado muerto por una explosión."""
Ushiromiya Rudolf,"""Lo sé. Suficiente, iré a la capilla."""
Ushiromiya Kyrie,"""Rudolf‐san."""
Ushiromiya Rudolf,"""¿Qué...?"""
Ushiromiya Kyrie,"""... Recuerda, si por cualquier motivo, Battler‐kun no acepta..."""
Ushiromiya Rudolf,"""... Lo sé, lo sé. De llegar a eso, bang."""
Ushiromiya Kyrie,"""Es un chico testarudo, incluso se atrevió a irse de casa cuando nos comprometimos... Tienes que contarle una historia que no deje cabos sueltos, porque si nos cuestiona más tarde... será fatal."""
Ushiromiya Rudolf,"""Sí, lo sé. Quiero que confíes en mí."""
Ushiromiya Kyrie,"""... Te lo advierto... si llego a sospechar, aunque sea por un segundo de Battler-kun... Yo misma lo mataré. Ya que no es mi hijo."""
Ushiromiya Rudolf,"""... Cierto, tienes razón... Pero, Kyrie, tendrás que prometerme una cosa."""
Ushiromiya Kyrie,"""¿Qué...?"""
Ushiromiya Rudolf,"""Si... logro engañar a Battler, y los tres nos vamos de esta isla, juntos..."""
Ushiromiya Kyrie,"""... ¿Sí?"""
Ushiromiya Rudolf,"""... No vuelvas a decir que Battler no es tu hijo... Nunca... más. Por favor."""
Ushiromiya Kyrie,"""... Como sea, lo prometo."""
,"Kyrie se encogió de hombros, respondiendo mientras recargaba su arma."
Ushiromiya Kyrie,"""Ve a la capilla. Esperaré hasta que Battler‐kun se haya marchado, y entonces limpiaré la casa de huéspedes."""
Ushiromiya Rudolf,"""¿Estarás bien lidiando con todo eso sola?"""
Ushiromiya Kyrie,"""Preocupate de ti mismo mejor."""
,Battler abandonó la casa de huéspedes bajo un paraguas.
,"Fue llamado frente a la capilla, al igual que George."
,No había pasado ni media hora desde que Jessica y George habían acudido a sus llamados... Esta prueba no parecía ser muy larga.
Ushiromiya Battler,"""... Maldito vejestorio. No te dignaste a presentarte al almuerzo, y ahora nos atormentas con una prueba en mitad de la noche... Seguro que vivir encerrado todo el tiempo le ha trastornado su reloj interno."""
,"Quejándose por el camino, Battler se adentró en la tormenta."
,"Pronto fue tragado por la oscuridad del jardín de rosas, y desapareció de toda vista."
,... Entonces...
,Kyrie emergió de la oscuridad en el jardín.
,"En su mano derecha, una pistola. En su mano izquierda, un paraguas."
,"En su bolsillo interior, cargaba la llave maestra que robo de Gohda."
,"En su bolsillo derecho, un puñado de balas. En el izquierdo, guardaba un cuchillo que tomó de la cocina."
,Era una asesina perfectamente equipada.
,"Desde el torbellino caótico que reinaba en los cielos, descendió otro relámpago. Solo la mitad del rostro de Kyrie se iluminó."
,La otra mitad... seguía oscurecida por la sangre de Jessica.
,"Bajo el alero, Kyrie cerró el paraguas, sonrió y le habló a la nada."
Ushiromiya Kyrie,"""¿Qué tal, todos?"""
,"Rudolf permanecia bajo el alero de la capilla.{n}Había escondido su arma en las sombras, y ahora encendía un cigarrillo..."
Ushiromiya Rudolf,"""... Será muy fácil engañar a ese ingenuo... Y si acaso eso no funcionase..."""
,Observó de reojo el sitio donde yacía la pistola.{n}El humo del cigarrillo agradablemente lo envolvió en una cortina de incertidumbre.
,... Battler ya no es solo un muchacho. Es un adulto que puede decidir el rumbo de su vida.
,"Cuando los animales crecen, es normal que abandonen el grupo y emprendan su propio camino. Los humanos somos los únicos que insistimos en tratarnos como niños, incluso después de crecer..."
Ushiromiya Rudolf,"""... De haber sabido que acabaría así, no te habría rogado que regresaras... Me arrepiento, tanto... de arrastrarte de regreso a la familia..."""
,Exhaló estas palabras... junto con el humo.
,"Estaba esperando que apareciera Battler, pero no pensaba expresarle sus remordimientos."
,Rudolf ya había decidido cumplir con su papel de asesino despiadado que quita vidas por dinero.
Ushiromiya Rudolf,"""... Aún no está aquí... ¿Por qué le está tomando tanto tiempo?"""
,Escuchó pisadas en la gravilla.
,"Levantó la mirada, pensando que Battler había llegado al fin... pero el ruido provenía de la dirección contraria de la mansión."
Ushiromiya Rudolf,"""¡...!"""
Ushiromiya Eva,"""... Rudolf... ¡¿Cómo pudiste...?! ¡¿Cómo pudiste... hacerle eso a mi esposo?!"""
Ushiromiya Rudolf,"""Aneki... Así que, sigues con vida..."""
Ushiromiya Eva,"""Sí, tendrás que disculparme, pero sigo viva... ¡Qué lástima! Mi esposo no corrió la misma suerte... ¡¿Cómo pudiste...?! ¡¡¿Cómo pudiste...?!!"""
,"Con el rostro oscurecido entre rabia y lágrimas, Eva caminó hacia adelante, con el arma alzada."
,Su esposo había sido asesinado frente a sus ojos. No dudaría ahora.
,"Rudolf retrocedió, viendo el arma que apuntaba a su pecho temblar por la ira de quien la empuñaba."
,"Pero la verdad es que estaba acercándose a su propia arma, escondida en la oscuridad."
Ushiromiya Rudolf,"""C‐Cálmate, Aneki... Baja el arma... Yo no quería que las cosas terminasen de esta manera. Todo pasó tan rápido. ¡No tuve oportunidad...!"""
Ushiromiya Eva,"""¡¡¿Cómo te atreves a decirme mentiras tan patéticas?!!"""
,Una sarta de mentiras a medias.
,Rudolf habría dicho cualquier cosa para apaciguar las emociones de Eva...
,... El pie de Rudolf chocó con su arma.
Ushiromiya Rudolf,"""I-Intentemos hablar de esto... George pronto vendrá... Oh... Ey, George-kun, por aquí."""
,"Rudolf saludó, como si George estuviese detrás de Eva."
,Deja que Eva se gire en esa dirección y...
,... Esa estúpida... Mi sencilla hermana mayor siempre ha sido una pobre diabla.
,¡¡¡Muere!!!
,Se escucho un disparo. 
,"... Y entonces, el sonido de un goteo más pesado que el de la lluvia, tintando el adoquín."
Ushiromiya Rudolf,"""... Agh... nggg..."""
Ushiromiya Eva,"""... Rudolf... ¡¡Jamás has sido capaz de engañarme!!"""
,"La bala disparada por Eva se encajó por completo en el pecho de Rudolf.{n}Mientras que la bala disparada por Rudolf, aterrizó desviada, cerca de los pies de Eva."
Ushiromiya Rudolf,"""Esta vez, no me equivoqué... Este arma... dispara... bajo..."""
,"Rudolf soltó el arma y su cuerpo se tambaleó hacia atrás, estampándose contra el muro de la capilla."
Ushiromiya Rudolf,"""No, no fue por eso... Solo fue porque... todos los buenos wésterns terminan... con el tipo malo fallando su tiro..."""
,"Eva saltó hacia él, pateando el arma que Rudolf había dejado caer en un charco, y lo agarró por el collar."
Ushiromiya Eva,"""¡¿Qué le pasó a George?! ¡¿Dónde está?! ¡¡No permitiré que le pongas un dedo encima!!..."""
Ushiromiya Rudolf,"""... Lo siento, Aneki... Ya... está muerto."""
Ushiromiya Eva,"""¡¡Mientes!!"""
Ushiromiya Rudolf,"""... En aquellos arbustos... Puedes revisarlo. Y lo verás..."""
Ushiromiya Eva,"""... R‐Rudolf... tú..."""
,"Eva jamás había sido engañada por Rudolf, y por eso, sabía que sus últimas palabras eran ciertas."
Ushiromiya Eva,"""¡¡¡Cómo pudiste... George... Geoo{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}orge!!!"""
,Un casquillo vacío rebotó en el adoquín. El cañón de un arma furiosa fue presionado contra la frente de Rudolf.
Ushiromiya Rudolf,"""... Adelante, dispara... Ya no habrá paz para ninguno."""
,"Un rayo cayó violentamente desde el cielo, y solo se pudo ver blanco.{n}Pero la muralla de la capilla, estaba totalmente roja."
,"Todo estaba rojo, goteando detrás de la cabeza de Rudolf..."
,"Y dejando un rastro del mismo color detrás de él... Rudolf resbaló del muro, hasta quedar sentado en el piso, y caer de frente."
Ushiromiya Eva,"""¡¡George, Geooo{-}o{-}o{-}o{-}o{-}o{-}orge!! ¡¡Geooo{-}o{-}o{-}o{-}o{-}o{-}orge, uwaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhh!!"""
,"Eva se apresuró hacia los arbustos... Encontró el cadáver de George, gritó, y cayó al suelo, llorando."
,... El cadáver ensangrentado de Rudolf estaba expuesto ante la lluvia que se deslizaba por el alero de la capilla.
,"Sus ojos seguían abiertos de par en par. Tenía un agujero del tamaño de un puño en su cabeza, exponiendo su interior a la intemperie."
,Pero dentro no había más que una mezcla de carne picada y gelatina roja brillante.
,"Una sustancia repulsiva que parecía haber sido revuelta con una cuchara, y que goteaba de sus ojos, nariz, orejas, boca, y claro, del agujero en su cabeza..."
Ushiromiya Ange,"""... Papá... papá... ¡¡¡Aaaaaaaaahhh...!!!"""
,"Ange agarró su cabeza con ambas manos, gimoteando y rompiendo en llanto."
,"Rudolf se había ensuciado las manos por dinero, y por ello había pagado un alto precio. Ver a su padre así, constituía un sufrimiento inconmensurable para una hija."
,... No puedo aguantarlo más. Nada de esto tiene sentido.
Ushiromiya Lion,"""¡{f:5:Bernkastel}‐san...! ¡Sé que estás ahí! ¡¡Te lo ruego, detén este juego...!! ¡No tiene sentido!"""
,Como en respuesta a ese grito... una sombra oscura apareció unos asientos más adelante.
,Pero parecía ser que llevaba ahí desde un principio.
,Como si hubiese sido invisible para quien no se diese cuenta de que estaba ahí.
,"Era, sin lugar a dudas, la espalda de {f:5:Bernkastel}."
Ushiromiya Lion,"""¡¡{f:5:Bernkastel}‐san...!!"""
{f:5:Bernkastel},"""... Bajen la voz. ¿Son incapaces de ver un espectáculo en silencio?"""
,"La bruja se giró con una mirada de aburrimiento... En su expresión se podía percibir un desdén por el ruido, cual si ella fuese la normal en esta situación."
Ushiromiya Lion,"""¡Por favor, haz que pare...! ¡Ya entendimos que este mundo forma parte de la caja del gato del 4 y 5 de octubre!..."""
,Estos juegos son como mensajes.
,"O como una carta de amor indirecta, que transmite un único mensaje a través de varios juegos."
,Pero ya lo entendimos. Sabemos que interminables historias pueden filtrarse desde esta caja del gato sellada.
,"Incluso sé quien es el culpable, y su motivación. Ya fue revelado, y no tiene nada que ver con este juego."
Ushiromiya Lion,"""¡Ya sabemos la respuesta!... ¡¡No hay razón para seguir con esto!!... ¡¡Si se supone que esto es un juego entre tú y yo, entonces ya lo entendimos!!... ¡¡Este juego debería terminar ya!!"""
{f:5:Lambdadelta},"""Cállate. ¿No escuchaste cuando Bern exigió silencio?"""
,"Otra silueta apareció en el siguiente asiento, y regaño al par."
{f:5:Bernkastel},"""... Hay una razón. Si dejas de gritar y sigues viendo, la entenderás... *risita*risita*."""
Ushiromiya Lion,"""¡¿Eres tú la Game Master?!..."""
{f:5:Bernkastel},"""... No."""
Ushiromiya Lion,"""¡¿Entonces quién?! ¿Acaso es... Clair?..."""
{f:5:Bernkastel},"""Si sigues viendo, lo sabrás. Ya no queda mucho... *risita*risita*."""
{f:5:Lambdadelta},"""Esta tragedia está por alcanzar su clímax. ¿Quién sobrevivirá? Me pregunto. Jeje{0}je{0}je{0}je{0}je{0}je{0}jeje..."""
,¿{f:5:Bernkastel} no es la Game Master?...
,¿Entonces quién es?{n}¿Podría ser que Clair escribiese una historia tan cruel?...
,¿O acaso hay más brujas jugando con esta caja del gato?...
,La casa de huéspedes permanecía envuelta en un silencio perentorio.
,Ni una señal de vida.
,Ni una pista de la presencia de alguien. Ninguna respiración.
,Nada...
,De haber un sonido...{n}Sería el de los pasos del responsable...
,Kyrie caminó por el salón.
,"En su mano derecha, tenía una pistola.{n}En su mano izquierda, un cuchillo."
,"Un cuchillo envuelto en sangre, que aún goteaba... dejando un rastro carmesí de huellas demoníacas..."
,Sus manos estaban repletas de herramientas para matar.{n}Era incapaz de cualquier cosa excepto el asesinato.
,"Ya no era nada más que eso, una asesina."
,... Alcanzó la puerta frontal y contempló sus manos por primera vez desde que había entrado.
,Esas eran las herramientas de la muerte.
,"Se dio cuenta de que no podría abrir la puerta, así que descartó el cuchillo..."
,"Llevó su mano al pomo de la puerta, se volteó en calma y habló."
Ushiromiya Kyrie,"""Lo siento mucho por ustedes... Pero no se preocupen. En unos días, los diarios hablarán de un trágico accidente... y con seguridad, todos creerán que pasaron sus últimos momentos en una feliz ignorancia... Sí, todos ustedes habrán sido felices hasta la media noche del 5 de octubre."""
